,vm_pu,name,vn_kv,type,zone,in_service
435,0.9514777598198798,cn-cable3731921-t2,11.0,b,,True
436,0.9514778102347502,cubicle43678,11.0,b,,True
437,0.9885589046435694,cubicle45569,11.0,b,,True
438,0.9514778431093889,node57578110,11.0,b,,True
439,,cn-cable3246211-t1,11.0,b,,True
440,0.9672543894006838,cn-cable3338685-t2,11.0,b,,True
441,0.9514777977747608,node67193045,11.0,b,,True
442,0.9544771966241086,cn-cable2727648-t2,11.0,b,,True
443,0.9819235224556856,node36726543,11.0,b,,True
444,0.9672544022063599,node67196002,11.0,b,,True
445,0.997989378031536,node23506966,11.0,b,,True
446,0.99802759281411,node23378215,11.0,b,,True
447,0.9514778145474044,node22943741,11.0,b,,True
448,0.9514777645034964,node67193477,11.0,b,,True
449,0.967703819157456,cubicle40584,11.0,b,,True
450,0.9819235053074588,cn-cable3338323-t2,11.0,b,,True
451,0.9984462903059854,node24046337,11.0,b,,True
452,0.9544772616248749,cubicle39241,11.0,b,,True
453,0.9672543809264749,cubicle48772,11.0,b,,True
454,0.9819235099611437,node79493008,11.0,b,,True
455,0.9677038130076412,cn-cable3338220-t2,11.0,b,,True
456,0.9993467153069985,cn-busbar254548-t2,11.0,b,,True
457,0.9514777932063335,cn-cable3339094-t2,11.0,b,,True
458,0.9990955929848332,node29539811,11.0,b,,True
459,0.9672543925618505,node74191979,11.0,b,,True
460,0.9993467153069985,cn-busbar254547-t1,11.0,b,,True
461,0.9514778098046873,cn-cable3338208-t2,11.0,b,,True
462,0.9677038279148998,node69876702,11.0,b,,True
463,0.9819235088000139,cn-cable4191430-t2,11.0,b,,True
464,0.9514777810865874,node71578957,11.0,b,,True
465,0.9819235173339659,cn-cable3304342-t1,11.0,b,,True
466,0.9819235223462697,node101116426,11.0,b,,True
467,0.9544772148638344,cubicle40276,11.0,b,,True
468,0.9514778013706797,cubicle49329,11.0,b,,True
469,0.9819235352613864,cn-geo_schematic_cable23103-t1,11.0,b,,True
470,0.9514777830847069,cn-cable3338146-t2,11.0,b,,True
471,0.9544772147261983,cn-cable3336364-t2,11.0,b,,True
472,0.9514778045321529,node71578708,11.0,b,,True
473,0.9544772608932229,cn-cable3336325-t2,11.0,b,,True
474,0.9672543830598461,node67194544,11.0,b,,True
475,0.9990955929848342,node29539817,11.0,b,,True
476,0.9819235103542983,cn-cable3338320-t2,11.0,b,,True
477,0.9544772368166703,cn-cable3336329-t2,11.0,b,,True
478,0.9819235347143058,cn-geo_schematic_cable22959-t1,11.0,b,,True
479,0.9677038502035274,node59740715,11.0,b,,True
480,0.967703812843106,cn-cable3338221-t2,11.0,b,,True
481,0.9514777892979215,cn-cable3338949-t2,11.0,b,,True
482,0.9514778022833704,cn-geo_schematic_cable14329-t2,11.0,b,,True
483,0.9514777727365684,cubicle44692,11.0,b,,True
484,0.9514778036421306,cn-cable3339033-t2,11.0,b,,True
485,0.9819235093566843,cn-cable3338286-t2,11.0,b,,True
486,0.967703851979902,node59740701,11.0,b,,True
487,0.981923510594819,node36726519,11.0,b,,True
488,0.9544772122374188,cubicle50485,11.0,b,,True
489,0.9992970077088077,cn-busbar251726-t1,11.0,b,,True
490,0.9514777564035962,cn-cable3338904-t2,11.0,b,,True
491,0.9980275928165109,node84144930,11.0,b,,True
492,0.988558914963333,node67830839,11.0,b,,True
493,0.951477800928368,node59739651,11.0,b,,True
494,0.9985817547611087,cn-cable3368615-t2,11.0,b,,True
495,0.9514777682664385,cn-cable3338171-t2,11.0,b,,True
496,0.9672543839121358,node67195730,11.0,b,,True
497,0.9677038568649433,node59740741,11.0,b,,True
498,0.9514777604973818,node67193541,11.0,b,,True
499,0.9672543777129191,cn-cable3338749-t2,11.0,b,,True
500,0.9514777706297672,cubicle45831,11.0,b,,True
501,0.9544772150889586,node69936246,11.0,b,,True
502,0.9677038140212398,cubicle41727,11.0,b,,True
503,0.9514777569203813,node71578408,11.0,b,,True
504,0.9514777684049771,cn-cable3338170-t2,11.0,b,,True
505,0.9677038440434668,cubicle45116,11.0,b,,True
506,0.9819235163603643,node84625697,11.0,b,,True
507,0.9514778105942817,node71578836,11.0,b,,True
508,0.9514777611358922,cn-cable3338156-t2,11.0,b,,True
509,0.9885589244392687,cn-cable3341617-t2,11.0,b,,True
510,0.967254416090754,cn-geo_schematic_cable14365-t2,11.0,b,,True
511,0.9677038418767564,node74598346,11.0,b,,True
512,0.9975416669835414,cn-simulated103968671_324538-t1,11.0,b,,True
513,0.9514777609341071,cn-cable3338151-t2,11.0,b,,True
514,0.951477728081326,cn-cable3338869-t2,11.0,b,,True
515,0.9672543825503871,cn-cable3338479-t2,11.0,b,,True
516,0.9672543800105541,cubicle36626,11.0,b,,True
517,0.9514777639944306,cn-cable3338150-t2,11.0,b,,True
518,0.9993467153069985,cn-busbar251718-t1,11.0,b,,True
519,0.967254372024574,cubicle69502,11.0,b,,True
520,0.9983182369575891,node69876900,11.0,b,,True
521,0.9677038446766659,node23086949,11.0,b,,True
522,0.9983410196542003,cn-cable1134809-t1,11.0,b,,True
523,0.9544772391774663,node69935273,11.0,b,,True
524,0.9514778199514622,node22951202,11.0,b,,True
525,0.9677038235554716,cn-cable3338253-t2,11.0,b,,True
526,0.9544772537016014,cn-cable2879802-t2,11.0,b,,True
527,0.9980275928165122,cn-busbar254955-t2,11.0,b,,True
528,0.9514777934163905,cn-cable3338921-t2,11.0,b,,True
529,0.951477769105729,cubicle42428,11.0,b,,True
530,0.9677038251273972,node35592335,11.0,b,,True
531,0.9544772071321284,cn-cable3336383-t2,11.0,b,,True
532,0.9995039628397818,cn-geo_schematic_cable380329-t1,11.0,b,,True
533,0.9514777982592968,cn-cable3338204-t2,11.0,b,,True
534,0.9677038379114606,cubicle39443,11.0,b,,True
535,0.9514777894159855,cubicle36749,11.0,b,,True
536,0.9978799573392252,node23196578,11.0,b,,True
537,0.9514778056659747,node100121528,11.0,b,,True
538,0.9544772541490456,cubicle44917,11.0,b,,True
539,0.9514777893177929,cn-cable3338948-t2,11.0,b,,True
540,0.9514777235518839,cubicle42556,11.0,b,,True
541,0.9514777808173729,cubicle41292,11.0,b,,True
542,0.9677038363204824,cn-cable3339126-t2,11.0,b,,True
543,0.9514778137027126,cn-cable1144520-t2,11.0,b,,True
544,0.9544772161987651,cn-cable3336359-t2,11.0,b,,True
545,0.9885589148546502,cubicle50477,11.0,b,,True
546,0.9672543816796337,cubicle49885,11.0,b,,True
547,0.9989144828333029,cn-cable2937658-t1,11.0,b,,True
548,0.9544772980279812,cn-cable3336327-t2,11.0,b,,True
549,0.9677038138907619,cn-cable3338224-t2,11.0,b,,True
550,0.9984710117723611,node67195950,11.0,b,,True
551,0.9885589247695531,cubicle33092,11.0,b,,True
552,0.9992970077088077,cn-busbar251725-t1,11.0,b,,True
553,0.9672543795940239,cn-cable3338745-t2,11.0,b,,True
554,0.9514777611291017,cn-cable3338155-t2,11.0,b,,True
555,0.9677038232401478,node101118603,11.0,b,,True
556,0.9977262040539502,cn-busbar83739-t2,11.0,b,,True
557,0.9544772999579473,cubicle47193,11.0,b,,True
558,0.9544772146566523,cubicle41419,11.0,b,,True
559,0.9819235176622139,node22959534,11.0,b,,True
560,0.9819235091439192,cn-cable3338289-t2,11.0,b,,True
561,0.9993467153069255,cn-cable2098867-t1,11.0,b,,True
562,0.9672543737471958,node67194656,11.0,b,,True
563,0.9514778032157843,cn-cable3338878-t2,11.0,b,,True
564,0.9980868711966777,node103968618,11.0,b,,True
565,0.9544772866006396,cn-cable3336400-t2,11.0,b,,True
566,0.9981453297193252,cn-simulated24502843_202755-t2,11.0,b,,True
567,0.9514778554016728,node84625474,11.0,b,,True
568,,node29539471,11.0,b,,True
569,0.9980275928165118,cn-busbar254957-t2,11.0,b,,True
570,0.9544772874606919,cn-cable3336401-t2,11.0,b,,True
571,0.9514778037891714,node101119328,11.0,b,,True
572,0.9819235079916596,cubicle111148,11.0,b,,True
573,0.967703821890416,cn-cable3338252-t2,11.0,b,,True
574,0.9544772946675321,cn-geo_schematic_cable22428-t2,11.0,b,,True
575,0.9514777868058344,cubicle33349,11.0,b,,True
576,0.9984840917741716,cn-busbar355168-t2,11.0,b,,True
577,0.9984344558191945,cn-geo_schematic_cable1790-t1,11.0,b,,True
578,0.9672544246435392,node57577381,11.0,b,,True
579,0.9514777663900144,cubicle36860,11.0,b,,True
580,0.9544772998247741,cn-cable3719711-t2,11.0,b,,True
581,0.9672543760727519,cubicle69500,11.0,b,,True
582,0.9993467023935371,node24056448,11.0,b,,True
583,0.9672543835195894,node67195290,11.0,b,,True
584,0.9672543783194839,node67194685,11.0,b,,True
585,0.951477743522404,cn-cable3338911-t2,11.0,b,,True
586,0.967703821586227,cn-cable3339122-t2,11.0,b,,True
587,0.954477216932024,cubicle47083,11.0,b,,True
588,0.9544772370977869,cn-cable3336743-t2,11.0,b,,True
589,0.9544772507401956,node69935461,11.0,b,,True
590,0.9672543826908673,cn-cable3338646-t2,11.0,b,,True
591,0.9819235167470518,node101116139,11.0,b,,True
592,0.9677038312043988,cn-cable3339120-t2,11.0,b,,True
593,0.9677038193039618,cubicle38311,11.0,b,,True
594,0.9819235166130597,cn-cable3338283-t2,11.0,b,,True
595,0.9885589250955977,node67831068,11.0,b,,True
596,0.9672543884284688,cubicle34140,11.0,b,,True
597,0.9984840984084036,cn-busbar355169-t1,11.0,b,,True
598,0.9544772614901172,cn-cable3269445-t2,11.0,b,,True
599,0.9885589044754274,cn-cable3341622-t2,11.0,b,,True
600,0.9819235045492168,cn-cable3338324-t2,11.0,b,,True
601,0.9514777870670237,cubicle46978,11.0,b,,True
602,0.9993467153069985,node84142412,11.0,b,,True
603,0.9672544097594713,node67195431,11.0,b,,True
604,0.9514777871799406,node71578873,11.0,b,,True
605,0.951477768992812,cn-cable3338958-t2,11.0,b,,True
606,0.9514777698349817,cn-cable3338996-t2,11.0,b,,True
607,0.9672543993207415,cn-cable3338476-t2,11.0,b,,True
608,0.9677038082540815,node69876850,11.0,b,,True
609,0.9819235096914931,node52761082,11.0,b,,True
610,0.9544772652125053,cn-cable3336351-t2,11.0,b,,True
611,0.9514777642776624,cubicle33460,11.0,b,,True
612,0.9544772872927049,cn-cable3336727-t2,11.0,b,,True
613,0.9544772163502263,cubicle34591,11.0,b,,True
614,0.9977262405379127,cn-busbar83731-t1,11.0,b,,True
615,0.9677038380790938,cn-cable3338281-t2,11.0,b,,True
616,0.9993467153069985,node83235274,11.0,b,,True
617,0.9819235091282612,node36726511,11.0,b,,True
618,0.9885589107297306,node74192759,11.0,b,,True
619,0.954477194790111,cn-simulated23030576_100934-t2,11.0,b,,True
620,0.9544771946459203,cn-cable2729610-t2,11.0,b,,True
621,0.9514778031966696,cn-cable3338877-t2,11.0,b,,True
622,0.9514777711040109,node67193367,11.0,b,,True
623,0.9885589068171983,cn-geo_schematic_cable36468-t1,11.0,b,,True
624,0.9672543948938191,node67194754,11.0,b,,True
625,0.9514778103684477,cubicle34596,11.0,b,,True
626,0.9677038529791178,node59740730,11.0,b,,True
627,0.9819235254214235,node101116406,11.0,b,,True
628,0.988558917916343,cn-cable3341619-t2,11.0,b,,True
629,0.9514778122447719,cubicle42443,11.0,b,,True
630,0.9989276280925815,node84230727,11.0,b,,True
631,0.9995536727337183,cn-busbar87058-t2,11.0,b,,True
632,0.9677038118004659,cn-cable3338225-t2,11.0,b,,True
633,0.9672543883173936,cubicle32899,11.0,b,,True
634,0.9977262131749409,cn-busbar83739-t1,11.0,b,,True
635,0.9677038274744096,node23319269,11.0,b,,True
636,0.9544772866809249,cubicle38030,11.0,b,,True
637,0.9514778064702574,cn-cable3338879-t2,11.0,b,,True
638,0.9514777608805965,cn-cable3338152-t2,11.0,b,,True
639,0.9987528440875408,node23065974,11.0,b,,True
640,0.9514778418033359,cn-geo_schematic_cable235928-t1,11.0,b,,True
641,0.999553672744076,node173091586,11.0,b,,True
642,0.9514777394702403,cn-cable3338909-t2,11.0,b,,True
643,0.9977262587798938,node160200990,11.0,b,,True
644,0.9544772496224255,cn-cable3336708-t2,11.0,b,,True
645,0.9984987018896969,node23107373,11.0,b,,True
646,0.954477208385719,node102516409,11.0,b,,True
647,0.954477301421255,node58449856,11.0,b,,True
648,0.9672543798691838,cn-cable3338747-t2,11.0,b,,True
649,0.9989276280925815,cn-busbar255626-t2,11.0,b,,True
650,0.9514778035607503,node102518697,11.0,b,,True
651,0.9514777674788134,node67193235,11.0,b,,True
652,0.9672544375282545,node57577382,11.0,b,,True
653,0.9677038314163381,cubicle49635,11.0,b,,True
654,0.9819235434675695,cn-geo_schematic_cable23100-t1,11.0,b,,True
655,0.9544772391774666,node60063851,11.0,b,,True
656,0.9677038320395971,node69877101,11.0,b,,True
657,0.9672543834981997,cn-cable3338684-t2,11.0,b,,True
658,0.9514778051717312,node73296175,11.0,b,,True
659,0.9514777747325698,cn-cable3338997-t2,11.0,b,,True
660,0.9885589097515973,node60264070,11.0,b,,True
661,0.9672543718982929,cn-cable3338486-t2,11.0,b,,True
662,0.951477770736046,cn-cable3338991-t2,11.0,b,,True
663,0.9677038261316212,cubicle42859,11.0,b,,True
664,0.9672543969947643,node74192374,11.0,b,,True
665,0.9514777600457137,cn-cable3338154-t2,11.0,b,,True
666,,node29539482,11.0,b,,True
667,0.9677038106126311,node65782830,11.0,b,,True
668,0.9885589025437771,node67830893,11.0,b,,True
669,0.9819235131825028,cubicle77075,11.0,b,,True
670,0.9544772871122946,cubicle47128,11.0,b,,True
671,0.9514777688386286,cubicle43670,11.0,b,,True
672,0.9514778012577622,node67193147,11.0,b,,True
673,0.9979930389652664,node23176244,11.0,b,,True
674,0.9672544092444407,cn-cable3338475-t2,11.0,b,,True
675,0.9514778015189244,cn-cable3338186-t2,11.0,b,,True
676,,node29539497,11.0,b,,True
677,0.9672543994515909,cubicle39696,11.0,b,,True
678,0.9819235054495407,cubicle111009,11.0,b,,True
679,0.9677038257985512,node69877060,11.0,b,,True
680,0.9672543922114686,cn-cable3338668-t2,11.0,b,,True
681,0.9544772071321284,cubicle35740,11.0,b,,True
682,0.9514778503258463,cn-cable3261193-t2,11.0,b,,True
683,0.9672543833754159,cn-cable3338742-t2,11.0,b,,True
684,0.9514777662894579,node71578447,11.0,b,,True
685,0.9983821355683968,cn-cable1133130-t1,11.0,b,,True
686,0.9993467153069985,node84142372,11.0,b,,True
687,0.9514777271832947,cn-cable3338864-t2,11.0,b,,True
688,0.9977262222959318,node24039692,11.0,b,,True
689,0.9672544098705457,node59740028,11.0,b,,True
690,0.9514778064200665,cn-cable3338185-t2,11.0,b,,True
691,0.9997546614502045,cn-cable1228539-t1,11.0,b,,True
692,0.9514777866747366,cn-cable3338925-t2,11.0,b,,True
693,0.9995537610376493,cn-cable1188760-t1,11.0,b,,True
694,0.9514778066459005,node102516800,11.0,b,,True
695,0.9677038078916868,cn-cable3339098-t2,11.0,b,,True
696,0.9514778006835929,node67193128,11.0,b,,True
697,0.9672543760727522,node101117404,11.0,b,,True
698,0.9885589417172747,cn-geo_schematic_cable233372-t1,11.0,b,,True
699,0.981923504877464,cubicle111147,11.0,b,,True
700,0.9544772147274274,cn-cable3336363-t2,11.0,b,,True
701,0.9677038080320344,cubicle34905,11.0,b,,True
702,0.9544772372247802,cubicle42569,11.0,b,,True
703,0.967254416090754,cn-geo_schematic_cable14579-t1,11.0,b,,True
704,0.9514778065566261,cn-cable3338900-t2,11.0,b,,True
705,0.9544772899399252,node149685038,11.0,b,,True
706,0.9978799560213347,node23212106,11.0,b,,True
707,1.0,cn-cable2122108-t1,11.0,b,,True
708,0.9984840917741716,node161553366,11.0,b,,True
709,0.9677038239006123,node69877027,11.0,b,,True
710,0.951477770457338,cn-cable3338952-t2,11.0,b,,True
711,0.9544773043478699,node58449861,11.0,b,,True
712,0.9544772233357394,node69936106,11.0,b,,True
713,0.9819235309941717,cn-simulated22932783_101448-t1,11.0,b,,True
714,0.9544772986072023,node69935742,11.0,b,,True
715,0.9514777396528536,cubicle48208,11.0,b,,True
716,0.9672543718964206,cn-cable3338487-t2,11.0,b,,True
717,0.9544772391774666,node60063841,11.0,b,,True
718,0.9544772613405802,cn-cable3336324-t2,11.0,b,,True
719,0.9514778554016728,cn-cable3295685-t1,11.0,b,,True
720,0.9514777832155256,cubicle41403,11.0,b,,True
721,0.9885589045841089,cubicle44426,11.0,b,,True
722,0.9672544310858967,cn-geo_schematic_cable1685-t2,11.0,b,,True
723,0.981923525285907,cn-cable3338343-t2,11.0,b,,True
724,0.951477780935189,cn-cable3338927-t2,11.0,b,,True
725,0.9885589044034748,cn-cable3341629-t2,11.0,b,,True
726,0.988558904615625,cubicle38771,11.0,b,,True
727,0.9514777975489274,cubicle33467,11.0,b,,True
728,0.9677038190157923,cn-cable3338218-t2,11.0,b,,True
729,0.951477770179049,cn-cable3338141-t2,11.0,b,,True
730,0.9672543811486258,cubicle45380,11.0,b,,True
731,0.9514777665029315,node67193282,11.0,b,,True
732,0.9989276280926076,node33911479,11.0,b,,True
733,0.9819235089764016,node79493025,11.0,b,,True
734,0.9995537610480064,node23398575,11.0,b,,True
735,0.9544772538350056,cubicle43784,11.0,b,,True
736,0.9995039628397817,cn-geo_schematic_cable25609-t2,11.0,b,,True
737,0.9672543881979311,cn-cable3338647-t2,11.0,b,,True
738,0.9993467153069986,node84142381,11.0,b,,True
739,0.954477292627181,node22985154,11.0,b,,True
740,0.9677038318175496,cubicle37174,11.0,b,,True
741,0.9672543778234817,cubicle42924,11.0,b,,True
742,0.9514777693315631,node71579002,11.0,b,,True
743,0.9981406399265583,cn-busbar354650-t2,11.0,b,,True
744,0.9979461087362185,cn-cable1230482-t1,11.0,b,,True
745,0.9998104178474106,cn-cable1219505-t2,11.0,b,,True
746,0.9672543815560902,cn-cable3338466-t2,11.0,b,,True
747,0.9514778041632208,cn-cable3338876-t2,11.0,b,,True
748,0.9984462903059854,cn-busbar85063-t2,11.0,b,,True
749,0.9514777935057819,cn-cable3338938-t2,11.0,b,,True
750,0.9819235089551345,cn-cable3338287-t2,11.0,b,,True
751,0.9544772228225606,cn-cable3336355-t2,11.0,b,,True
752,0.9672543798183231,cn-cable3338682-t2,11.0,b,,True
753,0.9677038249836174,cn-cable3338854-t2,11.0,b,,True
754,0.9672544115366728,node57577378,11.0,b,,True
755,0.9672544182011815,node57577398,11.0,b,,True
756,0.9544772614977586,cn-cable3269446-t2,11.0,b,,True
757,0.9885589149633315,node67830826,11.0,b,,True
758,0.999346715291784,cn-cable1155376-t1,11.0,b,,True
759,0.9980275928165118,cn-busbar254943-t1,11.0,b,,True
760,0.9544771995270457,cn-cable2727645-t2,11.0,b,,True
761,0.9993467445380301,node23167833,11.0,b,,True
762,0.9984840851399394,node161553372,11.0,b,,True
763,0.951477851005206,node70366883,11.0,b,,True
764,0.9514777930767422,cn-cable3338922-t2,11.0,b,,True
765,0.9514777933192504,cubicle41398,11.0,b,,True
766,0.9514778035607503,node71578696,11.0,b,,True
767,0.9514777689928122,cn-cable3338955-t2,11.0,b,,True
768,0.9514777562204961,cn-cable3338917-t2,11.0,b,,True
769,0.9544772655249676,cubicle34708,11.0,b,,True
770,0.9995039628397819,node59607026,11.0,b,,True
771,0.9980275928165122,node84338613,11.0,b,,True
772,0.9514777982493743,cn-cable3338202-t2,11.0,b,,True
773,0.954477217530087,node69935978,11.0,b,,True
774,0.9544772160173803,cn-cable3336358-t2,11.0,b,,True
775,0.9514777564010998,cn-cable3338905-t2,11.0,b,,True
776,0.988558917053586,cn-cable3341620-t2,11.0,b,,True
777,0.9672544092292689,cn-cable3338474-t2,11.0,b,,True
778,0.9677038443747394,cn-cable3338212-t2,11.0,b,,True
779,0.9672544078711929,node101117485,11.0,b,,True
780,0.9677038275641772,cn-cable3339125-t2,11.0,b,,True
781,0.9819235174271713,cn-cable3255752-t2,11.0,b,,True
782,0.9544772409513329,node69935305,11.0,b,,True
783,0.9544772357663811,cn-cable3336712-t2,11.0,b,,True
784,0.9514777255001745,node69936372,11.0,b,,True
785,0.9989276280925815,cn-busbar255620-t2,11.0,b,,True
786,0.9993467153069985,node84142413,11.0,b,,True
787,0.9672543881298452,cn-cable3338478-t2,11.0,b,,True
788,0.9989276280925815,node84230717,11.0,b,,True
789,0.9984463035743848,cn-busbar85067-t1,11.0,b,,True
790,0.9514777671347393,cn-cable3338178-t2,11.0,b,,True
791,0.9885589521969491,cn-cable3246217-t2,11.0,b,,True
792,0.9819235215576896,cn-cable3338345-t2,11.0,b,,True
793,0.9672543886506196,node67194728,11.0,b,,True
794,0.9993467153069985,cn-busbar254543-t2,11.0,b,,True
795,0.9677038136737826,node69876775,11.0,b,,True
796,0.954477296086435,cn-cable3336729-t2,11.0,b,,True
797,0.9993467153021393,node23232416,11.0,b,,True
798,0.9514777745109096,cn-cable3338990-t2,11.0,b,,True
799,0.9885589022855773,cubicle34229,11.0,b,,True
800,0.9672543860693699,node67195367,11.0,b,,True
801,0.9985817547611087,cn-cable1169914-t1,11.0,b,,True
802,0.9672543828376959,cubicle36297,11.0,b,,True
803,0.9995039628397823,node59607016,11.0,b,,True
804,0.9514778144344873,cubicle50462,11.0,b,,True
805,0.9672543778239945,cn-geo_schematic_cable1861-t2,11.0,b,,True
806,0.9672544439706123,cn-geo_schematic_cable1690-t1,11.0,b,,True
807,0.998027592816512,node84338465,11.0,b,,True
808,0.9514777896366717,node102515290,11.0,b,,True
809,0.9677038220459505,cn-cable3338859-t2,11.0,b,,True
810,0.9544772387024331,cubicle39191,11.0,b,,True
811,0.9544772199883899,cn-cable3336357-t2,11.0,b,,True
812,0.9514777933828253,cn-cable3338923-t2,11.0,b,,True
813,0.9980275928141112,cn-cable4304011-t1,11.0,b,,True
814,0.9677038449806968,cubicle38307,11.0,b,,True
815,0.9819235163603643,node84625716,11.0,b,,True
816,0.9984841316106025,node161553383,11.0,b,,True
817,0.9885589521969491,node84281775,11.0,b,,True
818,0.951477794083483,node67193624,11.0,b,,True
819,,node29539535,11.0,b,,True
820,0.9672543833721958,cn-cable3338744-t2,11.0,b,,True
821,0.9544772372028216,node69935372,11.0,b,,True
822,0.9995039628397816,cn-geo_schematic_cable25609-t1,11.0,b,,True
823,,node23198147,11.0,b,,True
824,0.9672544045389382,node74192361,11.0,b,,True
825,0.9819235076597507,cn-cable3339677-t2,11.0,b,,True
826,0.9677038116551911,cn-cable3338226-t2,11.0,b,,True
827,0.9995039628397823,node74891588,11.0,b,,True
828,0.9544772391774666,node69935313,11.0,b,,True
829,0.9885589181964397,cn-cable3341611-t2,11.0,b,,True
830,0.9993467153069985,cn-busbar254549-t2,11.0,b,,True
831,0.9981406399265583,cn-busbar88081-t1,11.0,b,,True
832,0.9514778358187385,cn-cable1115303-t1,11.0,b,,True
833,0.9544772920786044,cn-geo_schematic_cable22433-t2,11.0,b,,True
834,0.9819235141284074,node79636605,11.0,b,,True
835,0.9672543762949022,node101117387,11.0,b,,True
836,0.967703836467578,cubicle45120,11.0,b,,True
837,0.9514777985571118,node57578118,11.0,b,,True
838,0.9514777941533549,node156687033,11.0,b,,True
839,0.9819235400756801,cn-geo_schematic_cable23107-t1,11.0,b,,True
840,0.9885589545879394,cn-simulated23015020_203086-t1,11.0,b,,True
841,0.9819235161415318,cn-cable1151657-t2,11.0,b,,True
842,0.9993467153069984,node33409252,11.0,b,,True
843,0.9514777701910789,node71579209,11.0,b,,True
844,0.9514778016604792,cubicle50469,11.0,b,,True
845,0.9514778143215703,cn-cable3339592-t2,11.0,b,,True
846,0.9672543808052156,cn-cable3338465-t2,11.0,b,,True
847,0.9979893711239644,cn-busbar87858-t2,11.0,b,,True
848,0.9677038105016075,cubicle37179,11.0,b,,True
849,0.9885589484555194,cn-simulated71243238_1841189-t2,11.0,b,,True
850,0.9544772876160857,cubicle48240,11.0,b,,True
851,0.9989847737569122,cn-cable1218152-t1,11.0,b,,True
852,0.9514777641472014,cn-cable3338158-t2,11.0,b,,True
853,0.9672543797159953,cubicle37764,11.0,b,,True
854,0.9514777726072958,cn-cable3338903-t2,11.0,b,,True
855,0.9984841382551809,node161553384,11.0,b,,True
856,0.9677038439244062,cn-cable3338214-t2,11.0,b,,True
857,0.9544772229497855,cubicle34619,11.0,b,,True
858,0.9672543710550378,node67194584,11.0,b,,True
859,0.9979883859274743,cn-cable1142178-t2,11.0,b,,True
